SSB0 h M_m M_f projSSB projLegalB projSublegalB projDep legalHR.T sublegalHR.T spawnB1 spawnB2 spawnB3 spawnB4 spawnB5 spawnB6 spawnB7 spawnB8 spawnB9 spawnB10 spawnB11 spawnB12 spawnB13 spawnB14 spawnB15 spawnB16 spawnB17 spawnB18 spawnB19 spawnB20 spawnB21 spawnB22 spawnB23 spawnB24 spawnB25 spawnB26 spawnB27 spawnB28 spawnB29 spawnB30 spawnB31 spawnB32 spawnB33 spawnB34 spawnB35 spawnB36 spawnB37 spawnB38 spawnB39 spawnB40 spawnB41 spawnB42 spawnB43 spawnB44 spawnB45 spawnB46 spawnB47 spawnB48 spawnB49 spawnB50 spawnB51 spawnB52 spawnB53 recDev10 recDev11 recDev12 recDev13 recDev14 recDev15 recDev16 recDev17 recDev18 recDev19 recDev20 recDev21 recDev22 recDev23 recDev24 recDev25 recDev26 recDev27 recDev28 recDev29 recDev30 recDev31 recDev32 recDev33 recDev34 recDev35 recDev36 recDev37 recDev38 recDev39 recDev40 recDev41 recDev42 recDev43 recDev44 recDev45 recDev46 recDev47 recDev48 recDev49 recDev50 recDev51 recDev52 tauIndex1 tauIndex2 tauIndex3 tauAges_m1 tauAges_m2 tauAges_m3 tauAges_f1 tauAges_f2 tauAges_f3 tauReleases1 tauReleases2 tauReleases3 tauReleases4 tauReleases5 qg1 qg2 qg3 Bmsy Fmsy Umsy legUmsy Dmsy MSY
56.2225 0.433997 0.0409607 0.079426 0 0 0 0 0.0859409 0.0476914 56.2225 56.0295 55.7053 55.1612 54.2518 52.7389 51.1705 50.2534 48.5859 47.5798 46.338 44.3623 42.5352 41.3435 40.6286 39.7509 39.1075 38.7823 38.4397 37.9817 37.595 37.0683 36.2628 35.2523 33.8797 32.4412 31.019 29.5082 27.9829 26.3715 24.7552 23.3102 22.1355 20.7886 19.3644 18.1335 17.3411 16.8191 16.6465 16.8011 16.7396 15.9176 14.817 13.8506 12.8426 11.9922 11.227 10.59 10.0611 9.7113 9.53152 9.20137 0 -0.835866 0.561251 -0.155913 0.44577 -0.233715 0.875193 -1.26054 -0.0853312 0.783034 -0.903677 -0.691525 -1.04003 0.432215 -0.695207 0.121394 -2.20701 -0.964597 0.194665 -0.666648 -1.96884 -1.22042 -0.128105 -0.831591 0.0385595 -2.56078 -0.438129 1.43672 0.6169 -2.78554 -1.67758 -1.09513 -1.86791 -2.0802 -1.17881 -0.487697 0.382721 -0.194116 -0.734926 -1.10141 0.769422 -1.1385 0.709427 0.741677 0.15712 0.51824 0.176335 0.519521 0.588699 0.459863 0.586131 0.650687 0.460202 0.403448 0.82299 0.647626 0 0 0.406019 0.23736 0.622159 24.6941339288453 0.0222782129336095 0.03123787901606 0.0305690447793181 0.439221555940155 2.21817854626862
56.7289 0.481404 0.0409814 0.0778085 0 0 0 0 0.0802723 0.0469781 56.7289 56.5349 56.2063 55.6519 54.7242 53.1786 51.5488 50.6107 48.8925 47.8712 46.6069 44.5602 42.6961 41.4836 40.7984 39.9867 39.437 39.1965 38.9489 38.5752 38.2416 37.7381 36.9479 35.9459 34.5975 33.1857 31.8069 30.3077 28.7851 27.1811 25.5702 24.1354 22.9517 21.58 20.1249 18.8611 18.0343 17.4997 17.306 17.447 17.3699 16.5629 15.4656 14.5012 13.5049 12.6641 11.9108 11.2939 10.7806 10.4507 10.2742 9.92843 0 -0.560377 0.369198 0.0150155 0.594595 -0.519708 0.928801 -0.332721 -0.245601 0.488431 -0.37182 -0.559541 -0.961378 0.405575 -0.485285 -0.0319387 -1.89461 -0.588926 0.204369 -0.908576 -2.30176 -1.46002 -0.0524559 -0.735586 -0.0583649 -2.53326 -0.650639 1.37792 0.549411 -2.35529 -2.03544 -0.849639 -2.07437 -2.25502 -1.22327 -0.437027 0.313678 -0.295763 -0.439677 -1.7462 0.680075 -1.30191 0.322573 0.569055 0.155598 0.519987 0.171622 0.51706 0.588003 0.459821 0.583048 0.648605 0.467288 0.406196 0.824048 0.642219 0 0 0.40029 0.232079 0.591882 24.1167282840295 0.0211000785487215 0.0360005058696282 0.0351931654303703 0.425122438193399 2.4311019410229
56.5244 0.552207 0.0409459 0.0792616 0 0 0 0 0.0743444 0.0478486 56.5244 56.3319 56.0046 55.4567 54.5506 53.0598 51.4998 50.5712 48.9211 47.9119 46.681 44.696 42.9275 41.7688 41.1216 40.3377 39.8247 39.5755 39.3006 38.9105 38.5706 38.0747 37.2806 36.3051 34.9671 33.5389 32.1569 30.6422 29.1075 27.4945 25.893 24.4511 23.2518 21.8748 20.4213 19.1579 18.336 17.7961 17.5898 17.7039 17.6191 16.8255 15.747 14.8072 13.8398 13.0255 12.303 11.7195 11.2489 10.9597 10.8046 10.4022 0 -0.732272 0.473042 0.0150854 0.613701 -1.00687 0.927481 -0.671104 0.0151378 0.295963 -0.253194 -0.561351 -0.821333 0.41958 -0.831194 -0.150558 -2.00049 -0.862308 0.379891 -1.3707 -2.58487 -1.32919 -0.310714 -0.537822 -0.189728 -2.13991 -0.613109 1.15123 0.55063 -2.53662 -2.29401 -0.796779 -2.00861 -2.25093 -1.26812 -0.516093 0.176149 -0.308037 -0.564808 -1.62658 0.471698 -1.26919 -0.307565 -0.607063 0.156367 0.534664 0.16754 0.519996 0.589578 0.45942 0.575228 0.650334 0.469737 0.40302 0.818971 0.658817 0 0 0.37843 0.21997 0.572629 23.2129444343188 0.0293164805339317 0.0431552338728651 0.0421213972281904 0.41067122223887 2.79367682334134
56.6316 0.617044 0.0409141 0.0802228 0 0 0 0 0.0625976 0.035697 56.6316 56.4402 56.1172 55.5733 54.6908 53.2075 51.6735 50.7655 49.1236 48.1232 46.9451 44.9987 43.2455 42.1195 41.4866 40.7039 40.1907 39.9405 39.7014 39.39 39.1426 38.7522 38.0521 37.144 35.8235 34.3875 32.9671 31.4239 29.8516 28.201 26.558 25.0942 23.8642 22.4588 21.0112 19.7542 18.9599 18.4621 18.3136 18.4997 18.4816 17.7634 16.7381 15.8059 14.839 14.0289 13.3192 12.749 12.3908 12.2613 12.319 12.2956 0 -0.74109 0.532116 0.0846854 0.342622 -0.796284 0.919556 -0.97269 0.214525 0.333269 -0.145022 -0.550723 -1.09273 0.373571 -1.21497 -0.115672 -1.71843 -0.896293 0.225996 -1.1226 -2.15574 -1.54126 -0.465237 -0.380595 -0.410434 -2.21493 -0.415436 1.05876 0.607644 -2.77335 -1.97879 -1.33711 -1.64963 -2.53956 -1.17696 -0.841953 0.230169 -0.329616 -0.710881 -1.87166 0.933973 -1.11655 -0.659889 0.681925 0.160037 0.517526 0.160169 0.521308 0.590054 0.458296 0.576018 0.651199 0.467548 0.416648 0.821342 0.655507 0 0 0.373081 0.212021 0.512895 22.5277089810838 0.0293189954045217 0.0497062794825751 0.0484418736387203 0.397793969816918 3.11213636152594
56.7657 0.659582 0.0409195 0.0791601 0 0 0 0 0.0816204 0.0398386 56.7657 56.5717 56.2434 55.6993 54.804 53.2941 51.7274 50.8005 49.1332 48.1268 46.9115 44.9168 43.1054 41.9341 41.2173 40.3822 39.8106 39.5077 39.1956 38.7993 38.4743 37.9691 37.1718 36.1751 34.7901 33.2928 31.8314 30.2835 28.6869 27.0436 25.4145 23.9902 22.8097 21.4619 20.0239 18.7544 17.9159 17.3392 17.0792 17.1442 17.0161 16.2043 15.1091 14.1697 13.185 12.3496 11.601 10.9747 10.478 10.1652 10.1428 10.0797 0 -0.895097 0.521584 -0.100997 0.507565 -0.989879 0.825556 -0.322276 -0.14735 0.432485 -0.486176 -0.526891 -0.921944 0.266323 -1.32949 -0.0404441 -1.58002 -1.17606 0.191023 -0.842865 -2.5696 -1.2887 -0.328561 -0.737333 -0.291538 -2.25231 -0.704256 0.905833 0.583714 -2.50295 -2.1737 -0.991479 -2.41088 -2.39429 -1.49444 -0.705945 -0.00629985 -0.472235 -1.21914 -1.78232 0.561697 -1.63167 1.02444 0.620558 0.158241 0.53298 0.16909 0.522215 0.588914 0.461467 0.579556 0.651629 0.461397 0.424727 0.820568 0.640615 0 0 0.394663 0.227276 0.579247 22.0390126694921 0.0385049853128122 0.0529614830695469 0.051587002440844 0.388245237343891 3.19266380304432
55.7115 0.693114 0.0409158 0.0803732 0 0 0 0 0.0820828 0.0536872 55.7115 55.5182 55.1962 54.6615 53.7667 52.2713 50.7191 49.8269 48.1932 47.2011 46.0266 44.0985 42.3129 41.1717 40.4916 39.6607 39.0574 38.7044 38.3233 37.8692 37.4759 36.9301 36.1246 35.1488 33.7953 32.3543 30.9424 29.4313 27.8798 26.2683 24.6985 23.3007 22.1778 20.882 19.5092 18.3102 17.5398 17.0189 16.8118 16.916 16.8219 16.0048 14.9206 13.9733 12.9912 12.1586 11.4204 10.8078 10.3268 10.0081 9.81163 9.39519 0 -1.07613 0.672051 -0.417469 0.502482 -1.2227 0.892047 -0.753299 -0.281133 0.403546 -0.341385 -0.314062 -1.17491 0.153484 -0.628157 -0.135227 -1.86617 -1.32426 0.273509 -1.13032 -2.71343 -1.23933 -0.147081 -0.899107 -0.269763 -2.62472 -0.572252 0.938012 0.463998 -2.07487 -2.08687 -1.21638 -2.42808 -2.09086 -1.63462 -0.971371 0.180738 -0.960665 -0.773652 -2.65499 0.427043 -2.28394 -1.19248 -0.300305 0.156647 0.521926 0.173367 0.524546 0.587967 0.456893 0.586379 0.651966 0.461422 0.425337 0.817092 0.633502 0 0 0.408109 0.232606 0.598304 21.3116261615715 0.0344540038148603 0.0566995574616306 0.0551714068026231 0.382535493777254 3.32168702835671
56.6095 0.619661 0.0409193 0.0785142 0 0 0 0 0.0831822 0.0528664 56.6095 56.4131 56.0857 55.5339 54.6076 53.0957 51.5096 50.5874 48.927 47.9133 46.6875 44.6688 42.8261 41.6298 40.887 40.001 39.3747 39.0687 38.724 38.3286 37.9935 37.5421 36.8227 35.9261 34.6677 33.2701 31.8951 30.3775 28.8063 27.1544 25.5176 24.0782 22.9047 21.5693 20.1418 18.8688 18.0225 17.4299 17.1602 17.2269 17.0966 16.2599 15.1636 14.2066 13.2062 12.3527 11.5892 10.9627 10.4505 10.1243 9.91059 9.50285 0 -0.706883 0.457418 -0.424674 0.63359 -0.802057 0.88374 -0.693128 -0.270123 0.575539 -0.866066 -0.115979 -0.574798 0.27747 -0.910836 -0.307534 -1.07259 -1.25902 0.234415 -1.37222 -2.02976 -1.14181 -0.0993639 -0.805721 -0.297328 -2.33391 -0.831229 1.02725 0.515536 -1.65743 -1.32045 -1.35045 -2.2013 -2.24785 -1.48009 -1.07727 0.185911 -0.609432 -0.427679 -1.77127 0.407652 -2.41644 -2.19582 0.500228 0.159658 0.528068 0.174614 0.521351 0.585789 0.461186 0.5803 0.650906 0.469921 0.437878 0.823347 0.631998 0 0 0.411095 0.231771 0.606503 22.4101732996225 0.0365689302858512 0.0490468412173345 0.047816139023362 0.395873012473568 3.01064148198788
56.419 0.583784 0.0408965 0.0801737 0 0 0 0 0.0815126 0.0455934 56.419 56.2265 55.9041 55.3685 54.4668 52.9939 51.4653 50.5533 48.9046 47.8909 46.6407 44.6048 42.7637 41.5285 40.7484 39.8478 39.2164 38.8861 38.5684 38.1892 37.8435 37.3613 36.5916 35.6185 34.2811 32.855 31.4586 29.9492 28.3934 26.7903 25.1776 23.7453 22.5664 21.2229 19.7954 18.5398 17.7158 17.1597 16.9243 16.9982 16.8709 16.0396 14.9353 13.9698 12.9757 12.1285 11.3723 10.7643 10.2802 9.97461 9.77774 9.50192 0 -1.24252 0.439467 -0.245169 0.592064 -0.995589 0.934642 -0.703263 -0.162157 0.368643 -0.238999 -0.351678 -1.41448 0.338048 -0.581959 -0.481625 -1.04036 -1.05321 0.215247 -1.07832 -2.57335 -1.23158 -0.342712 -0.734917 -0.1008 -2.40907 -0.644853 1.02082 0.502289 -1.53442 -1.42635 -1.561 -2.10164 -2.72543 -1.43231 -0.927475 0.242499 -0.371958 -0.766085 -1.37896 0.433938 -2.10633 -1.12879 1.23694 0.158423 0.525002 0.174579 0.518034 0.58567 0.460311 0.575632 0.651063 0.472273 0.425655 0.827962 0.655779 0 0 0.395481 0.229293 0.592597 22.8522278117438 0.0276485362694205 0.0465253055286412 0.0453743029707392 0.405044892886152 2.97199412840419
55.4197 0.669377 0.0408933 0.0806123 0 0 0 0 0.0808915 0.0391953 55.4197 55.2305 54.9112 54.3837 53.4905 52.0267 50.5144 49.6239 47.979 46.9817 45.7539 43.7569 41.9705 40.7962 40.0762 39.242 38.6646 38.3605 38.029 37.6499 37.3164 36.8396 36.1139 35.1921 33.8948 32.4848 31.1063 29.6258 28.0965 26.4845 24.8651 23.4448 22.2582 20.9024 19.4926 18.2517 17.4605 16.9443 16.7638 16.9116 16.8598 16.0778 15.0158 14.075 13.092 12.2438 11.4837 10.8585 10.3536 10.0275 10.0641 10.0501 0 -1.46759 0.514782 -0.0870334 0.654436 -1.54426 0.871888 -0.810666 -0.0848077 0.411994 -0.303064 -0.215203 -1.62703 0.216125 -0.268353 -0.584646 -1.06673 -1.26032 0.282577 -1.58731 -2.0673 -1.59524 -0.235719 -0.636121 -0.488189 -1.92718 -0.364516 0.938242 0.53146 -1.54503 -1.61908 -1.72761 -2.14805 -2.694 -1.37473 -1.07887 0.125204 -0.834476 -0.689225 -1.57404 0.347534 -2.34674 1.43209 -0.267491 0.15798 0.523194 0.164929 0.520911 0.58544 0.459693 0.584605 0.650185 0.469814 0.43698 0.820838 0.621525 0 0 0.408785 0.229576 0.593586 21.4874321468351 0.0335344993133684 0.0545624058880343 0.0531166765447506 0.387721913811066 3.24035235674277
55.8685 0.547634 0.0408828 0.0794465 0 0 0 0 0.0774295 0.0421416 55.8685 55.6775 55.3526 54.8145 53.9128 52.4256 50.8734 49.9536 48.2557 47.2449 46.0196 44.0174 42.2024 41.0461 40.3378 39.5111 38.943 38.6813 38.3935 38.0606 37.8092 37.4024 36.7349 35.865 34.6002 33.2004 31.8406 30.3501 28.8154 27.199 25.5753 24.1464 22.9554 21.5927 20.1178 18.8266 17.9841 17.4233 17.2022 17.3271 17.2581 16.4842 15.4203 14.47 13.4851 12.642 11.8851 11.2649 10.781 10.4806 10.4427 10.2615 0 -1.33983 0.619423 -0.0437214 0.573043 -1.09865 0.861892 -0.602443 0.0860011 0.598148 -0.917472 -0.148663 -0.666709 0.154578 -0.292515 -0.464223 -0.841526 -1.40138 0.373238 -1.55839 -2.4248 -0.949947 -0.333882 -0.429814 -0.397636 -1.93544 -0.876008 1.15488 0.715935 -2.03835 -1.70691 -1.3611 -1.78989 -2.44103 -1.47598 -0.778294 0.25439 -0.472575 -0.356007 -1.01379 0.460179 -1.77956 1.10998 -0.351015 0.159227 0.51849 0.16649 0.517347 0.586981 0.464328 0.578737 0.648644 0.468814 0.431642 0.822547 0.632584 0 0 0.396276 0.227693 0.580018 23.034542461783 0.0306969177848254 0.0426339967535458 0.0416182039344449 0.412299282454031 2.74662665906808
56.6248 0.567143 0.0409078 0.0796781 0 0 0 0 0.0794223 0.0334837 56.6248 56.4326 56.107 55.5687 54.6504 53.1591 51.6242 50.7042 49.0263 48.0181 46.7986 44.8322 42.9429 41.6949 40.9048 39.9865 39.3162 38.9634 38.6208 38.2385 37.9274 37.4635 36.7382 35.8115 34.4771 33.0209 31.6015 30.0726 28.5072 26.8642 25.2266 23.7508 22.5327 21.1524 19.6783 18.4098 17.588 17.0477 16.8604 17.0093 16.9542 16.1953 15.1483 14.2284 13.2523 12.4135 11.6412 10.9923 10.4735 10.152 10.4749 10.9028 0 -0.831316 0.464775 -0.119396 0.207185 -0.674974 0.981077 -0.599621 -0.110589 0.448005 -0.470371 -0.129088 -1.3443 0.13854 -0.349371 -0.331551 -1.05567 -1.34157 0.0695786 -0.813323 -2.2536 -1.0884 -0.39965 -0.766761 -0.098351 -2.21127 -1.07066 1.17942 0.597562 -2.0278 -1.78598 -1.1722 -1.96966 -2.11908 -1.60545 -0.595901 -0.143099 -0.360776 -0.623327 -0.98766 0.621058 -1.59249 2.26367 -0.253466 0.156114 0.528315 0.157438 0.52025 0.586931 0.459218 0.58215 0.648185 0.471295 0.431397 0.827745 0.638576 0 0 0.387764 0.226535 0.585375 23.1078651047899 0.0321105163731105 0.0445859440362031 0.0435058459650254 0.408087359333541 2.87475425435697
57.4509 0.556897 0.0409154 0.0790824 0 0 0 0 0.0681496 0.0287721 57.4509 57.2575 56.9313 56.3906 55.4653 53.9633 52.4132 51.486 49.8003 48.7693 47.5272 45.5075 43.6103 42.3602 41.6025 40.7166 40.1405 39.8732 39.6319 39.3284 39.0704 38.6692 37.9895 37.1038 35.8073 34.3811 32.9814 31.4492 29.8658 28.1952 26.5475 25.0641 23.82 22.4117 20.9276 19.6702 18.8442 18.3448 18.2014 18.3915 18.3877 17.6578 16.6107 15.6734 14.6904 13.839 13.0719 12.4289 11.9387 11.6585 12.0711 12.6368 0 -1.01722 0.415769 -0.134831 0.457523 -0.483268 0.989562 -1.07206 0.122129 0.339366 -0.193952 -0.186137 -1.81013 0.358855 -0.566288 -0.185192 -1.34934 -1.50916 0.193133 -0.967601 -2.19962 -1.21948 -0.219788 -0.753553 -0.232566 -2.48333 -0.728786 1.28706 0.443701 -1.74143 -1.71137 -1.27485 -2.02884 -2.26813 -1.50979 -0.49163 0.0276256 -0.346772 -0.453715 -1.51692 0.68515 -1.69512 2.30698 -0.0679143 0.156983 0.513621 0.14966 0.517262 0.588423 0.460281 0.579914 0.64846 0.468699 0.416575 0.830641 0.644627 0 0 0.378408 0.216264 0.519753 23.5169766206279 0.0282403866966195 0.0436067500795909 0.0425561640523215 0.409340438890042 2.85456329547994
55.5667 0.463827 0.0409352 0.080978 0 0 0 0 0.0765848 0.0446831 55.5667 55.376 55.0588 54.5272 53.6434 52.1845 50.6695 49.7829 48.1454 47.1374 45.9551 43.9866 42.1808 40.9886 40.2456 39.4134 38.8573 38.6014 38.3931 38.1372 37.9215 37.5431 36.8638 35.9776 34.6815 33.2526 31.8517 30.3389 28.7898 27.1562 25.5497 24.0919 22.8727 21.4886 20.0324 18.7735 17.9526 17.4203 17.2322 17.3702 17.3229 16.5696 15.5178 14.5741 13.5757 12.7235 11.9498 11.3026 10.7887 10.4717 10.3088 10.0334 0 -1.0894 0.632523 -0.181807 0.310046 -0.429384 0.921898 -0.179993 0.0444688 0.403781 -0.114735 -0.485134 -1.11241 0.260592 -0.392204 -0.134761 -1.21938 -1.48566 0.30899 -0.889105 -2.26152 -1.24843 -0.266294 -0.600508 -0.148374 -2.5954 -0.612072 1.3254 0.605818 -1.23901 -2.38857 -1.10143 -1.50048 -2.45562 -1.44352 -0.676629 0.231232 -0.145452 -0.371011 -1.5842 0.848082 -1.88375 -0.283184 1.0284 0.158564 0.523506 0.169246 0.517462 0.588126 0.462639 0.580358 0.648328 0.468782 0.422145 0.821829 0.658799 0 0 0.390571 0.222097 0.559388 24.0791057691262 0.0221962430104907 0.0348052765855223 0.0340292423181813 0.433336976446796 2.42220512763344
56.7861 0.479455 0.0409365 0.0800837 0 0 0 0 0.0721259 0.0405254 56.7861 56.5962 56.2744 55.736 54.8409 53.3524 51.8056 50.9009 49.2507 48.2387 47.0212 45.0236 43.1999 42.0212 41.2856 40.4567 39.9097 39.6539 39.3969 39.0808 38.798 38.3474 37.6035 36.6549 35.2981 33.8619 32.4501 30.9423 29.3974 27.764 26.1524 24.6985 23.4874 22.0982 20.6372 19.3699 18.5414 18.0151 17.8365 17.9947 17.9634 17.2158 16.17 15.2283 14.2221 13.3484 12.5647 11.9172 11.4258 11.1301 11.0483 10.8646 0 -1.08898 0.523359 0.258966 0.199263 -0.399323 0.815386 -0.153749 0.104674 0.435332 -0.636244 -0.236725 -1.20382 0.217614 -0.356186 -0.0795294 -1.29007 -1.29962 0.279289 -0.930322 -1.9598 -1.23193 -0.317394 -0.484683 -0.21303 -2.51901 -1.12781 1.38462 0.552091 -1.34655 -2.51755 -1.2498 -1.39927 -2.7032 -1.35289 -0.743773 0.31417 -0.56256 -0.153096 -1.45822 0.867317 -2.13425 0.558059 0.817684 0.158724 0.516434 0.164505 0.516473 0.588376 0.464034 0.583572 0.645808 0.467718 0.422975 0.831411 0.658705 0 0 0.388253 0.217881 0.530865 24.32682884099 0.021054680558381 0.0363251919874483 0.0355053619431649 0.428394076032515 2.52499918195497
55.5043 0.554344 0.0409338 0.0807516 0 0 0 0 0.0798127 0.0366544 55.5043 55.3164 54.9963 54.4619 53.5687 52.0878 50.5642 49.6652 48.0241 47.0523 45.8428 43.9021 42.129 40.9719 40.2375 39.3799 38.7927 38.4736 38.1663 37.8102 37.5033 37.0589 36.3283 35.3727 34.013 32.5881 31.1957 29.6899 28.1571 26.5431 24.9539 23.5278 22.3319 20.9853 19.5467 18.2918 17.4715 16.9435 16.751 16.8959 16.8439 16.1076 15.0603 14.1401 13.1538 12.3109 11.5491 10.9171 10.4295 10.1317 10.3019 10.4412 0 -0.790105 0.414477 0.234778 0.365503 -1.06486 0.751413 -0.309787 0.345532 0.253071 -0.378099 -0.489559 -1.25281 0.400058 -0.876975 -0.195999 -1.11696 -1.26116 0.340419 -1.38011 -2.23215 -1.37048 -0.201904 -0.584995 -0.473863 -2.16292 -0.853759 1.2498 0.471355 -1.17586 -2.39773 -1.15696 -1.90027 -2.59018 -1.6128 -0.782539 0.247886 -0.692392 -0.506641 -1.29737 0.718112 -2.85731 1.91031 -1.00532 0.159586 0.527097 0.160118 0.517928 0.586369 0.460716 0.581566 0.645411 0.473827 0.433271 0.824656 0.633379 0 0 0.402891 0.228174 0.583261 22.8592552625272 0.0278400410141351 0.0438153208888324 0.042754525454394 0.411846564365774 2.82641999070242
57.318 0.427863 0.0409346 0.079913 0 0 0 0 0.0722306 0.0366718 57.318 57.129 56.8064 56.2707 55.3804 53.896 52.34 51.4228 49.7531 48.7265 47.4558 45.3689 43.5133 42.2547 41.4401 40.5059 39.8809 39.5138 39.1886 38.8034 38.482 38.013 37.2696 36.313 34.9577 33.5115 32.1079 30.5914 29.0283 27.3716 25.7521 24.3065 23.1136 21.7709 20.3455 19.0879 18.2888 17.7793 17.6059 17.7687 17.7353 17.0174 15.9989 15.0915 14.1082 13.2521 12.491 11.8652 11.3844 11.0861 11.184 11.1993 0 -1.15355 0.372445 -0.0368342 0.627276 -0.749727 0.790345 -0.501319 0.345749 0.216013 -0.0163055 -0.591836 -0.916996 0.355704 -0.887739 -0.0240517 -1.5128 -1.16698 0.44924 -1.46909 -2.06282 -1.32788 -0.0336499 -0.715716 0.0473326 -2.06851 -0.630667 1.24228 0.886643 -1.26591 -1.6698 -1.12831 -1.74807 -1.8664 -1.23732 -0.752189 0.350335 -0.239249 -0.128242 -0.849894 0.85042 -2.77696 1.87109 -1.42717 0.157576 0.516127 0.15894 0.518433 0.584578 0.463504 0.578544 0.647437 0.47316 0.436438 0.827406 0.626812 0 0 0.380863 0.220046 0.538207 25.2894207716753 0.0192980379652282 0.030780914041341 0.0301220139167238 0.441212547047617 2.25394500582237
56.2648 0.472252 0.0409028 0.0786851 0 0 0 0 0.0790209 0.046006 56.2648 56.0732 55.7469 55.2024 54.3051 52.8035 51.2285 50.3032 48.5995 47.5887 46.403 44.431 42.6718 41.5548 40.9133 40.1274 39.5962 39.3241 39.0377 38.6572 38.3268 37.8441 37.0546 36.0687 34.7018 33.265 31.8576 30.3522 28.7928 27.1424 25.5064 24.0547 22.8549 21.5063 20.0278 18.7344 17.9087 17.3378 17.1304 17.2819 17.2366 16.4926 15.4674 14.5725 13.6079 12.7673 12.0096 11.3684 10.8451 10.4969 10.3685 10.0485 0 -0.601365 0.711217 -0.34436 0.586597 -1.56493 0.980764 -0.538776 0.185542 0.375751 -0.300042 -0.564067 -1.06209 0.459186 -1.13934 0.132035 -1.90455 -0.773863 0.223488 -1.10157 -2.0395 -1.06547 -0.167499 -0.434371 -0.291152 -2.33841 -1.16112 1.33741 0.783578 -1.61515 -1.37565 -1.19419 -1.88674 -1.97206 -1.22425 -0.579623 0.276847 -0.504199 -0.334822 -1.26134 0.748059 -2.14916 0.935413 -0.615764 0.157294 0.515754 0.167208 0.523164 0.588023 0.457751 0.583258 0.646963 0.465801 0.432736 0.819396 0.63564 0 0 0.395008 0.2291 0.579601 24.1363927776613 0.0255413985480155 0.0350582274048519 0.0342831101536843 0.428978558133351 2.39277996563532
55.8676 0.480728 0.0408719 0.0787937 0 0 0 0 0.0826674 0.0504633 55.8676 55.6768 55.3501 54.8089 53.9077 52.3986 50.8111 49.893 48.1984 47.2174 46.0272 44.0663 42.3155 41.1992 40.5156 39.6856 39.0794 38.7242 38.3523 37.8967 37.491 36.9405 36.1395 35.1325 33.7547 32.3155 30.924 29.4386 27.9134 26.3202 24.7028 23.3026 22.1001 20.7448 19.2702 17.9805 17.1481 16.5677 16.3452 16.4861 16.4467 15.6997 14.6668 13.7667 12.8099 11.9937 11.2746 10.6909 10.227 9.95422 9.85863 9.54509 0 -0.205462 0.457332 -0.139061 0.44689 -0.535448 0.793097 -0.308306 -0.0155467 0.362657 -0.174401 -0.411501 -1.77651 0.436329 -0.507476 -0.0510351 -2.6693 -0.662656 0.302345 -1.17109 -1.90148 -1.28522 -0.229524 -0.142445 -1.03195 -1.19177 -1.02993 1.32489 0.807344 -1.84773 -1.75208 -1.08737 -1.60976 -2.12594 -1.4343 -0.494845 0.232654 -0.129524 -0.138021 -0.768245 0.623326 -2.07215 0.496006 -0.0985979 0.158457 0.517728 0.169075 0.52242 0.585767 0.460027 0.584036 0.644906 0.475859 0.445821 0.814772 0.642385 0 0 0.407382 0.239452 0.622586 23.8516552024597 0.0244751669477547 0.0359815418450401 0.0351744177528256 0.426931803092665 2.42494010973451
56.1463 0.456127 0.0408401 0.0789081 0 0 0 0 0.0873934 0.0579775 56.1463 55.9507 55.6264 55.0843 54.1733 52.6663 51.0712 50.1567 48.4539 47.4347 46.1836 44.2085 42.3746 41.1846 40.4935 39.6664 39.0835 38.8094 38.5074 38.1178 37.7588 37.2303 36.407 35.4103 34.0221 32.5754 31.1457 29.6372 28.1011 26.4929 24.8848 23.4655 22.2498 20.8828 19.397 18.0953 17.236 16.6501 16.4018 16.5101 16.4411 15.6665 14.604 13.6731 12.6906 11.8516 11.1085 10.4919 9.96713 9.61012 9.38152 8.89932 0 -0.567462 0.45543 0.185513 0.109092 -0.422185 1.09353 -0.924904 -0.213279 0.601368 -0.977255 -0.104052 -1.36413 0.419936 -1.18837 0.212708 -2.86845 -0.841555 0.243401 -0.827343 -2.45753 -0.950489 -0.163875 -0.425094 -0.977711 -0.807137 -1.2162 1.31705 0.865124 -2.21072 -1.60271 -1.06929 -1.99847 -2.0295 -1.33439 -0.548044 0.244695 0.111408 -0.505815 -1.34059 0.479751 -2.17267 0.170456 -0.605763 0.16175 0.52824 0.177282 0.523012 0.5857 0.455402 0.587611 0.647635 0.468001 0.435814 0.821112 0.658869 0 0 0.42092 0.237534 0.635615 24.3605181934665 0.0243702075244356 0.0333550103575005 0.0326271030984356 0.433875753049916 2.31422362059841
